jJ,Based on these change scores we computed the distance between the two jobs in the three-dimensional space and correlated with the averaged difficulty ratings.,1,0.45232337713241577,0.8515922711727272
1VE,"we conducted generalized linear mixed modelswith the individual as the unit of analysis, the ﬁxed eﬀect set as groupmembership, and the random eﬀect set as the pair that participantsconversed in.",1,0.46633338928222656,0.6942953431454545
G1O,"All analyses are based on linear mixed-eﬀects models with themovement indices of latency and average deviation entered separately asdependent variables. To test key research questions, analyses aregrouped into distinct sets based on whether conspiracy responses wereanswered as nonbeliefs or beliefs (for justiﬁcation, see section “Note onseparating belief and nonbelief responses”), and whether comparisonsare being made between partisan groups or within partisan groups.",1,0.5005040168762207,0.7587326298636363
XGZ,"An ANOVA omnibus test examining the effect of identity condition on collective action, followed by post-hoc comparisons between identity conditions.",0,0.382527619600296,0.4115722492454546
rvb,"A binary logistic regression with uncertainty condition, task construal, and their interaction entered as predictors and the task resumption rate as the dependent variable",0,0.45880764722824097,0.23514733321818185
rjb,"the data were first submitted to a multiple regression analysis in which stability (calculated from T1 and T2 data) was regressed on objective ambivalence and overall certainty (collected at T1), which were entered as predictors in the first step of the model, and the two-way interaction term was entered as a predictor of stability in the second step.  Attitude extremity (collected at T1) was entered in the analysis as a covariate.",0,0.4251599609851837,0.3887652256818182
ZEa,We conducted simple-effects tests based on our a priori hypotheses.,0,0.44859635829925537,0.3849048935181818
pz8,Average accuracy between Korean and American participants was compared using Student’s t test.,0,0.45022475719451904,0.5
ArY,Pearson correlations were used to test the existance of a relationship between RMA and fixation time,0,0.40269339084625244,0.5
V85,d prime scores were used as the dependent variable to compute a 2 (target race: Black or White) by 2 (eye-gaze: direct or averted) mixed-model ANOVA.,0,0.41663452982902527,0.2697852726454545
YbK,"our primary analysis involved conducting a multiple regression analysis to estimate the IPA-RS relation controlling for relationship length, age, and sex to rule out the possibility that these factors explained our findings.  Additionally, we controlled for participants’ own implicit self esteem (ISE) in all analyses to ensure that our findings distinctly reflected IPA.",0,0.46773576736450195,0.3097514166727273
rpq,"Paired-samples t-tests were used to test significant effects, with target age as the predictor variable and time at which participants indicated that the first emotion had completely disappeared from the face as the outcome variable.",1,0.3851308524608612,0.6009678756272727
Ow0,This is tested by conducting a one-way F tests for each response scale. An F test (One-way anova/t-test) is used to test whether reverse-coded scores on the current money management stress scale differ by positive/negative frame condition.,0,0.5126640200614929,0.4221259183818182
0b8,"Tested in the European Social Surveys 2002-2014 with a logistic regression estimating the effect of political ideology (measured continuously) on buying/boycotting behavior, adjusting for age, religion, gender, income, and education, with fixed effects for country.",1,0.43632107973098755,0.6367869311909092
l4J,"an ANOVA in which the dependent variable was wage rate ($ per hour), and the independent variables were the wage-elicitation procedure (MEL vs. TEL) and the perceived time scarcity (control vs. low vs. high).",0,0.4780917167663574,0.3612528637545454
5JE,"Tested by regressing desirability (alpha = .73) on clarity condition (contrast-coded where 1 = clear, and –1 = conflicted) and experimental condition (contrast-coded; 1 = bimodal, –1= unimodal), and their interaction.",0,0.4387461841106415,0.22411387350909093
d8p,A contrast analysis between single- and multi-serving food at the low processing capacity level (following an ANOVA on the measure of perceived product adequacy given condition (single- or multi-serve condition) and PC (low or high)),0,0.4196171164512634,0.4857409699636364
Q9m,"This was tested with a regression model in which materialism (success facet) was the dependent variable, parents’ materialism was a control variable, and material parenting practices (conditional material rewards at grades 3, 7, and 10 were the independent variables.",0,0.4878537654876709,0.5204074839
4mV,"A 3 (Country-related affect) x 2 (product origin: Japan vs. China) x 2 (strong vs. weak product description) between-subjects ANOVA of the evaluation index formed from participants’ ratings of a new camera product, where the effect of interest is the interaction between product origin and CRA.",0,0.4675421714782715,0.3276114624
BaDx,"Using Baron and Kenny’s (1986) four-step approach to mediation, cumulating in regressing participants’ gambling preferences on both social inclusion/exclusion condition and instrumentality index score",0,0.46066364645957947,0.2803480892090909
gw38,"An F test of the difference in model fit of a linear and a third-degree polynomial to the data from Study 1, with volume of soup served as the dependent variable and diameter ratio as the predictor.",0,0.2563570737838745,0.3971086889090909
jN32,"An ANOVA on Study 1a participants’ ratings of three romance movies with physical coldness (hot tea, cold tea) as an independent variable.",0,0.43947070837020874,0.18068097983636364
dDz8,An F test with tactile appeal of the lotion as the dependent variable and affective state as the between-subjects independent variable.,0,0.44033002853393555,0.32888083171818183
NNGV,"A regression over participants in the introjection (other-rating first) condition, of respondent’s attitudes (how much they like the product) on CNFU level, adoption level (that participant’s prediction of what percentage of other consumers would use the product), and their interaction.",0,0.4489979147911072,0.3315465764454545
egKl,"A between-subjects Poisson regression of participants at the Low level of progress, with progress type (earned, endowed) as the independent variable, and a dependent variable of log-transformed visit frequency, with a dummy count of 0.01 added to all data points prior to log-transforming.",0,0.43421471118927,0.522652290790909
1zb7,A two-sample t test with condition (ideal-first vs standard-only question) as the independent variable and likelihood of donating blood on the final question as the dependent variable,0,0.43473947048187256,0.3755441233818182
RGg7,"We analyzed participants’ continuous ratings of [eyewitness believability] using analyses of variance (ANOVAs), testing for main effects and all possible interactions of administration type, video-taped administration, and expert testimony, and found a main effect of the presence of the videotaped identification procedure.",1,0.508726954460144,0.7445726838363637
Ba9E,"A 2 (confirming feedback) by 3 (shift type: shift commit, shift revert, shift change) Chi-square test was conducted to see if participants who received confirming feedback were more likely to stay with the choices they shifted to when shown the photo array a second time.",1,0.5172281265258789,0.827416319790909
a8AB,"The coefficient for invoke versus waiver condition will be negative and statistically significant in a logistic regression with ""signature"" as the dependent variable. ",0,0.4781514108181,0.41270432754545455
zKJ1,a mixed ANOVA with negotiator (2: Dutch vs. German) as a between-subjects factor and perpetrator (2: Dutch vs. German) as a repeated measure.  The dependent variable was the total use of legitimizing strategies across negotiators.,0,0.4649665951728821,0.20781996790909094
25Yg,regression analyses controlling for age,1,0.5572599768638611,0.6720300966818179
K47e,"2 (PTP: Neg-PTP vs. No-PTP) X 2(deliberation: deliberating vs. nominal) loglinear ANOVA, which uses the test statistic chi-square instead of F. The dependent variable was the likelihood of rendering a guilty verdict.",1,0.5175879597663879,0.8146950920545456
a84D,based on a comparison of the mean of the social status measure across the levels of the dichotomous prison gang activity measure,1,0.5488261580467224,0.7591864576454544
gwpg,"using a logistic regression in which feedback, similarity, and the feedback-by-similarity interaction were specified as categorical predictors of identification accuracy",0,0.5307205319404602,0.3661587736363636
